"13","15","18","19","20","21","23","24","38","39","40","43","44","45","46","48"
" 0.00000","13.63120"," 0.00000","13.45063","12.73340","11.77646","13.71222"," 0.00000"," 0.00000","13.62834"," 0.00000"," 0.00000","11.95101","13.42294","11.69406"," 0.00000"
"13.24185","12.35473"," 0.00000"," 0.00000","12.51204","12.46513"," 0.00000","12.96148","12.47838","12.62247"," 0.00000"," 0.00000","12.44833"," 0.00000","13.30449"," 0.00000"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.59191"," 0.00000"," 0.00000"," 0.00000"," 0.00000","14.29216","12.65020"," 0.00000"," 0.00000","14.72915","14.68173"
"13.56647","14.35709","11.76858","13.76363","13.75266","13.47360","13.40438","12.04373","14.37535","14.52053","13.91799","14.04512","14.01897","13.67352","13.87881","13.34279"
" 0.00000"," 0.00000"," 0.00000","11.53282"," 0.00000","12.22306","13.15248"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.67608"," 0.00000"
"15.28558","16.03993","15.34237","15.77313","16.19830","15.60380","15.63980","15.54778","16.11133","15.74911","15.16742","15.61659","15.76583","14.77360","15.57686","15.69385"
"13.70748","12.78210","13.37458","14.05881","13.91763","13.23954","14.45348","14.70702","14.44369","14.15335","13.67781","13.98380","14.53522","13.18678","14.27496","12.73222"
" 0.00000","13.19890"," 0.00000","12.67494","13.46283"," 0.00000"," 0.00000","12.97942"," 0.00000","13.99570","13.66662"," 0.00000","14.11723","12.91794","14.02970"," 0.00000"
"12.53012","12.24066"," 0.00000"," 0.00000","13.07201"," 0.00000"," 0.00000","12.25432","12.23626"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","12.93237"," 0.00000"," 0.00000"," 0.00000","12.48106","12.50400"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000","12.66482"," 0.00000","12.67696","12.68716","12.47753"," 0.00000","12.56356","12.61352","12.73416","12.61833"," 0.00000","12.85416"," 0.00000","12.73635"," 0.00000"
"12.85055","13.38171","12.80421","13.86486","15.46323"," 0.00000"," 0.00000"," 0.00000","12.81130"," 0.00000"," 0.00000","13.15000","13.31741"," 0.00000","13.00504"," 0.00000"
"16.77764","16.58566","16.75914","16.72729","16.71906","16.46078","16.64601","16.63758","16.47801","16.64128","16.57281","16.60497","16.80907","16.60196","16.32910","16.42124"
"17.65358","17.96193","17.97418"," 0.00000","17.02688","17.35844","16.94762","17.81451","16.93549","17.67948","17.04637","16.93701","17.82352"," 0.00000","16.44822","17.04419"
"13.97689","15.60136","15.07967","15.38597","16.33882","15.33298","15.51945","16.08667","15.56209","15.64930","16.08163","15.98527","15.13307","16.13117","15.21805","16.06643"
"14.21148"," 0.00000","13.43803","14.00874"," 0.00000","14.46867","14.63163","14.51805","14.14145","13.92939","14.59643","14.45103","14.38049","14.29729","14.61617","14.74793"
"13.73509","14.57159","12.38469","13.78179","14.30541","13.00964","14.27969","13.96482","13.94677","14.28412","13.39448","13.92585","14.32296","13.30415","14.56007","14.26603"
" 0.00000"," 0.00000"," 0.00000","12.20628"," 0.00000"," 0.00000"," 0.00000","12.38988"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.21383"," 0.00000","12.75750"," 0.00000"
"15.31930","15.97366","14.92536","16.35372","15.98140","15.59080","16.12274","16.06002","15.87427","16.14407","15.84005","16.29133","16.03899","15.92927","16.04536","16.44182"
"16.19754","16.28202","16.09286","16.75699","15.28192","16.47268","15.86480","16.56241","16.89006","15.92494","16.65813","16.29570","16.44007","16.55011","15.55572","16.52502"
" 0.00000"," 0.00000","12.75878","12.89712"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.71380","12.81191"," 0.00000","13.69918","12.50410"," 0.00000","12.21002","14.12005"
" 0.00000","13.19244","12.86041","13.01104","13.53146"," 0.00000","14.42182","12.30772","12.33247","13.09055","13.66914","11.84859","13.39252","13.95457","13.32296"," 0.00000"
" 0.00000","13.64003"," 0.00000","13.82127","13.08124","14.53138","13.80908","13.77789","13.84609","13.72210","12.18756","13.72225","13.76814","14.16031","13.88112","12.15082"
"12.74876","13.31027","12.51929","13.09564","13.19578","13.64370","13.67874","13.28421","13.37186","13.50288","12.89702","13.62077","13.19679","13.65014","13.59582","12.83483"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.69264"," 0.00000","11.57587"," 0.00000"," 0.00000"," 0.00000"," 0.00000","11.84476"," 0.00000"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","12.96477"," 0.00000"," 0.00000","12.47428","12.88955"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000","12.98716"," 0.00000"," 0.00000","12.80045"," 0.00000"," 0.00000","13.11334"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"12.98700","13.55184","12.33865","13.13522","12.77551","12.83127","13.32882","13.36390","13.56090","13.34692","13.07544","13.73872","12.77229","14.18969","13.24772","12.28693"
" 0.00000"," 0.00000","12.27461"," 0.00000","12.84304"," 0.00000"," 0.00000","12.87019"," 0.00000"," 0.00000"," 0.00000","13.21129","13.04916"," 0.00000"," 0.00000","13.13275"
"12.50906","11.92253"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.71201"," 0.00000"," 0.00000","11.97279"," 0.00000","12.11805"," 0.00000","12.55053"," 0.00000"," 0.00000"
"15.74762","15.52309","15.78857","15.92852","15.78891","15.95220","15.73534","15.76766","15.70464","15.82139","16.11992","16.36879","15.50577","15.47282","15.65660","15.89648"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.49828"," 0.00000","12.27931"," 0.00000"," 0.00000","12.46810"," 0.00000"," 0.00000"," 0.00000"
"14.08034","14.82883","13.76377","14.63863","14.47429","14.42943","13.78257","14.65549","14.55913","14.44581","14.15255","15.02214","14.31471","13.64771","13.56866","14.83533"
" 0.00000"," 0.00000"," 0.00000","12.91468","13.66307"," 0.00000","12.77359"," 0.00000","12.79437","12.86973"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"16.84089","16.93167","16.83113","16.78043","17.15426","16.87214","16.46470","16.90095","17.20569","17.23637","16.77587","16.66570","16.86743","16.95546","16.94166","16.30899"
"13.22338","14.36342","12.30070","14.38460","12.90792","14.05634","13.43457","14.46368","12.93626","14.03319","13.42371","13.19317","13.96706","13.83141","13.51486","13.56830"
"14.31851","14.78220"," 0.00000","14.36915","13.90241","12.92856","15.07647","15.23049","14.87334","14.99455","14.22967","13.81728","14.23608","14.90641","15.34177","14.27364"
"15.66213","16.15888","15.39261","16.09956","16.11297","15.59341","15.86781","15.77612","15.81778","16.05709","15.95015","15.92514","16.07269","16.04115","15.28870","15.84145"
"16.28119","16.41696","16.16133","16.10649","16.37535","16.09562","16.22022","16.14032","16.28149","16.19076","16.22817","15.83519","16.32511","16.39510","15.99945","15.90440"
"14.34952","14.73119","14.24414","13.86035","13.64325","15.15812","14.27552","14.50577"," 0.00000","13.73930","14.53078","14.57081","13.58568","14.89171","14.02164","15.58804"
"18.71609","19.08560","18.92845","19.18423","18.66174","19.02521","18.89824","19.05140","18.72968","19.19489","19.04469","19.07424","19.19220","19.06620","18.95464","19.13922"
" 0.00000","12.79562","13.15075"," 0.00000","13.70161","12.56208","12.56405","13.46000","12.49435","12.54679"," 0.00000","12.76229"," 0.00000","12.80849","12.52673"," 0.00000"
