"","61","63","65","66","68","69","71","72","86","87","88","91","92","93","94","96"
"Stau2","6.839739","7.073738","6.935899","7.039561","6.981355","6.957157","6.895630","6.866017","6.945078","6.986150","6.956971","6.972305","6.927278","6.953082","6.866662","6.857746"
"Ube2w","6.881520","7.127689","6.960746","7.284656","7.231211","7.016777","6.875462","7.075585","6.880177","6.920307","6.884944","6.908597","6.792721","6.941530","6.840848","6.840355"
"Gm38342","-1.611220","-2.338097","-2.206957","-2.455762","-1.894938","-2.790715","-2.775632","-2.984683","-1.688860","-2.032211","-3.381853","-2.495034","-2.735848","-2.290793","-1.414202","-2.103157"
"Eloc","7.062201","7.812886","7.137019","7.871969","7.980676","7.474730","7.410023","7.564991","6.817046","7.067519","7.013265","6.862143","6.712718","6.863016","6.886425","6.693932"
"Tmem70","5.687075","6.615583","5.777358","6.701486","6.742553","6.220979","6.160662","6.231256","5.467197","5.818470","5.547350","5.546193","5.655191","5.523893","5.511514","5.513702"
"Ly96","0.6292748","0.4759838","0.5236787","0.4579858","0.5538578","0.5691292","0.6479472","0.6842157","0.7759608","0.3733003","1.1123021","1.2308698","0.8395615","1.3716590","0.5533306","1.2480270"
"Gm28376","2.957183","2.391662","2.829743","2.454623","2.323489","2.067070","2.499695","2.380486","2.782719","2.560821","2.813872","2.943440","2.288693","2.637096","2.487108","2.861554"
"Jph1","2.177052","2.649439","2.270522","2.318672","2.234389","2.467139","2.781061","1.626356","3.327913","2.112428","1.460576","3.236981","2.923737","2.095398","2.272160","3.393767"
"Gdap1","7.335318","7.500235","7.487924","7.564668","7.546678","7.514164","7.337382","7.499435","7.400238","7.401635","7.255438","7.533658","7.396529","7.381256","7.265256","7.301836"
"Gm28784","-1.8440288","-1.5713086","-0.9113317","-1.2217386","-0.8143482","-0.2717451","-1.6437599","-0.6641782","-1.0042726","-0.4980103","-2.2750288","-0.0493563","-0.4600946","-0.9321511","-0.5324167","-1.0194265"
"Pi15","-2.121774","-3.526404","-2.859197","-1.528639","-2.482363","-2.120359","-2.514316","-2.984683","-3.309081","-3.048678","-2.912415","-2.342922","-2.735848","-2.773654","-2.302180","-1.645647"
"Gm28154"," 0.26943636","-0.35763023"," 0.11519974","-0.65705982","-0.41786126","-0.60523055","-0.71311474","-0.51799173"," 0.29982154"," 0.02453394","-0.89260755"," 0.14331389","-0.18650164"," 0.35587558"," 0.40463306"," 0.17663773"
"Gm16070","-0.17092052","-0.21142337"," 0.70889872","-0.40085052","-0.25417317","-0.08576602","-0.19928174","-0.74322967"," 0.03099253"," 0.06771840"," 0.12700600"," 0.21861096"," 0.04338555"," 0.25407097"," 0.40463306"," 0.50564943"
"Crispld1"," 0.3266702"," 1.0207928"," 0.4836000"," 1.1873871"," 0.8935332"," 0.8683147"," 0.4167886"," 0.3065011"," 0.8780555"," 0.0677184","-0.3959403"," 1.0364798"," 0.3826794"," 0.6241903"," 0.6357080"," 1.6182392"
"Gm28153","3.447881","3.304696","3.607688","3.847618","3.987089","3.402245","3.200602","3.155159","3.366480","3.305593","2.971466","3.621521","3.210675","3.476737","2.929521","3.522923"
"Gm28756","1.517936","1.807187","1.204235","1.828186","1.707828","1.242982","1.620509","1.594562","1.373673","1.458347","1.498744","1.639853","1.496572","1.715997","1.255356","1.562765"
"Pkhd1","1.3624073","1.1882434","1.1540483","1.2634199","1.7210074","1.2941639","0.9372792","1.3499092","1.0772136","1.5218354","1.6075411","1.0502865","1.0014561","1.0659702","1.3396952","0.7236676"
"Il17f","-2.674878","-2.338097","-2.206957","-2.162544","-3.071026","-4.082188","-3.094987","-2.984683","-2.611070","-3.048678","-2.558805","-1.857214","-2.735848","-1.515862","-2.783197","-3.506507"
"Mcm3","2.029727","1.841100","2.270522","2.365427","2.314822","2.326712","2.359998","2.180838","1.658254","1.815823","1.961936","1.898325","1.815564","2.199485","2.174495","1.923640"
"X6720483E21Rik"," 0.082703867"," 0.225145492"," 0.006260893"," 0.172664554"," 0.365286972"," 0.039502584"," 0.478142201"," 0.140273954","-0.541888832"," 0.373300313"," 0.127006002","-0.709986492","-1.347439871"," 0.254070968"," 0.090935864","-0.785459640"
"Paqr8","7.495395","7.365451","7.493295","7.400384","7.477260","7.428949","7.360223","7.331781","7.636459","7.424656","7.490534","7.736480","7.744121","7.522275","7.518732","7.785368"
